"행정구역별(시군구)","성별","연령별","항목","단위","2019 년",
"평택시","남자","20~24세","비친족가구","","314",
"평택시","남자","25~29세","일반가구원","","18597",
"평택시","남자","25~29세","1세대가구-계","","1364",
"평택시","남자","25~29세","1세대가구-부부","","813",
"평택시","남자","25~29세","1세대가구-부부+미혼형제자매","","28",
"평택시","남자","25~29세","1세대가구-부부+기타 친인척","","X",
"평택시","남자","25~29세","1세대가구-가구주+미혼형제자매","","442",
"평택시","남자","25~29세","1세대가구-가구주+기타 친인척","","17",
"평택시","남자","25~29세","1세대가구-기타","","61",
"평택시","남자","25~29세","2세대가구-계","","9920",
"평택시","남자","25~29세","2세대가구-부부+미혼자녀","","6468",
"평택시","남자","25~29세","2세대가구-부+미혼자녀","","727",
"평택시","남자","25~29세","2세대가구-모+미혼자녀","","1663",
"평택시","남자","25~29세","2세대가구-부부+양친","","6",
"평택시","남자","25~29세","2세대가구-부부+한부모","","14",
"평택시","남자","25~29세","2세대가구-부부+미혼자녀+부부미혼형제자매","","108",
"평택시","남자","25~29세","2세대가구-조부모+미혼손자녀","","28",
"평택시","남자","25~29세","2세대가구-조부 또는 조모+미혼손자녀","","128",
"평택시","남자","25~29세","2세대가구-기타","","778",
"평택시","남자","25~29세","3세대가구-계","","976",
"평택시","남자","25~29세","3세대가구-부부+미혼자녀+양친","","55",
"평택시","남자","25~29세","3세대가구-부부+미혼자녀+부친","","74",
"평택시","남자","25~29세","3세대가구-부부+미혼자녀+모친","","357",
"평택시","남자","25~29세","3세대가구-기타","","490",
"평택시","남자","25~29세","4세대이상 가구","","7",
"평택시","남자","25~29세","1인가구","","5023",
"평택시","남자","25~29세","비친족가구","","1307",
"평택시","남자","30~34세","일반가구원","","17682",
"평택시","남자","30~34세","1세대가구-계","","2233",
"평택시","남자","30~34세","1세대가구-부부","","1847",
"평택시","남자","30~34세","1세대가구-부부+미혼형제자매","","30",
"평택시","남자","30~34세","1세대가구-부부+기타 친인척","","X",
"평택시","남자","30~34세","1세대가구-가구주+미혼형제자매","","261",
"평택시","남자","30~34세","1세대가구-가구주+기타 친인척","","26",
"평택시","남자","30~34세","1세대가구-기타","","66",
"평택시","남자","30~34세","2세대가구-계","","8665",
"평택시","남자","30~34세","2세대가구-부부+미혼자녀","","6213",
"평택시","남자","30~34세","2세대가구-부+미혼자녀","","535",
"평택시","남자","30~34세","2세대가구-모+미혼자녀","","1015",
"평택시","남자","30~34세","2세대가구-부부+양친","","20",
"평택시","남자","30~34세","2세대가구-부부+한부모","","45",
"평택시","남자","30~34세","2세대가구-부부+미혼자녀+부부미혼형제자매","","136",
"평택시","남자","30~34세","2세대가구-조부모+미혼손자녀","","7",
"평택시","남자","30~34세","2세대가구-조부 또는 조모+미혼손자녀","","49",
"평택시","남자","30~34세","2세대가구-기타","","645",
"평택시","남자","30~34세","3세대가구-계","","732",
"평택시","남자","30~34세","3세대가구-부부+미혼자녀+양친","","57",
"평택시","남자","30~34세","3세대가구-부부+미혼자녀+부친","","75",
"평택시","남자","30~34세","3세대가구-부부+미혼자녀+모친","","253",
"평택시","남자","30~34세","3세대가구-기타","","347",
"평택시","남자","30~34세","4세대이상 가구","","14",
"평택시","남자","30~34세","1인가구","","5032",
"평택시","남자","30~34세","비친족가구","","1006",
"평택시","남자","35~39세","일반가구원","","21677",
"평택시","남자","35~39세","1세대가구-계","","2032",
"평택시","남자","35~39세","1세대가구-부부","","1696",
"평택시","남자","35~39세","1세대가구-부부+미혼형제자매","","41",
"평택시","남자","35~39세","1세대가구-부부+기타 친인척","","7",
"평택시","남자","35~39세","1세대가구-가구주+미혼형제자매","","192",
"평택시","남자","35~39세","1세대가구-가구주+기타 친인척","","18",
"평택시","남자","35~39세","1세대가구-기타","","78",
"평택시","남자","35~39세","2세대가구-계","","13075",
"평택시","남자","35~39세","2세대가구-부부+미혼자녀","","10446",
"평택시","남자","35~39세","2세대가구-부+미혼자녀","","666",
"평택시","남자","35~39세","2세대가구-모+미혼자녀","","772",
"평택시","남자","35~39세","2세대가구-부부+양친","","28",
"평택시","남자","35~39세","2세대가구-부부+한부모","","71",
"평택시","남자","35~39세","2세대가구-부부+미혼자녀+부부미혼형제자매","","189",
"평택시","남자","35~39세","2세대가구-조부모+미혼손자녀","","X",
"평택시","남자","35~39세","2세대가구-조부 또는 조모+미혼손자녀","","10",
"평택시","남자","35~39세","2세대가구-기타","","891",
"평택시","남자","35~39세","3세대가구-계","","1100",
"평택시","남자","35~39세","3세대가구-부부+미혼자녀+양친","","155",
"평택시","남자","35~39세","3세대가구-부부+미혼자녀+부친","","137",
"평택시","남자","35~39세","3세대가구-부부+미혼자녀+모친","","375",
"평택시","남자","35~39세","3세대가구-기타","","433",
"평택시","남자","35~39세","4세대이상 가구","","19",
"평택시","남자","35~39세","1인가구","","4606",
"평택시","남자","35~39세","비친족가구","","845",
"평택시","남자","40~44세","일반가구원","","21280",
"평택시","남자","40~44세","1세대가구-계","","1558",
"평택시","남자","40~44세","1세대가구-부부","","1238",
"평택시","남자","40~44세","1세대가구-부부+미혼형제자매","","30",
"평택시","남자","40~44세","1세대가구-부부+기타 친인척","","6",
"평택시","남자","40~44세","1세대가구-가구주+미혼형제자매","","143",
"평택시","남자","40~44세","1세대가구-가구주+기타 친인척","","16",
"평택시","남자","40~44세","1세대가구-기타","","125",
"평택시","남자","40~44세","2세대가구-계","","13980",
"평택시","남자","40~44세","2세대가구-부부+미혼자녀","","11333",
"평택시","남자","40~44세","2세대가구-부+미혼자녀","","763",
"평택시","남자","40~44세","2세대가구-모+미혼자녀","","648",
"평택시","남자","40~44세","2세대가구-부부+양친","","15",
"평택시","남자","40~44세","2세대가구-부부+한부모","","62",
"평택시","남자","40~44세","2세대가구-부부+미혼자녀+부부미혼형제자매","","160",
"평택시","남자","40~44세","2세대가구-조부모+미혼손자녀","","X",
"평택시","남자","40~44세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"평택시","남자","40~44세","2세대가구-기타","","996",
"평택시","남자","40~44세","3세대가구-계","","1320",
"평택시","남자","40~44세","3세대가구-부부+미혼자녀+양친","","195",
"평택시","남자","40~44세","3세대가구-부부+미혼자녀+부친","","144",
"평택시","남자","40~44세","3세대가구-부부+미혼자녀+모친","","521",
"평택시","남자","40~44세","3세대가구-기타","","460",
"평택시","남자","40~44세","4세대이상 가구","","5",
"평택시","남자","40~44세","1인가구","","3713",
"평택시","남자","40~44세","비친족가구","","704",
"평택시","남자","45~49세","일반가구원","","23477",
"평택시","남자","45~49세","1세대가구-계","","2124",
"평택시","남자","45~49세","1세대가구-부부","","1738",
"평택시","남자","45~49세","1세대가구-부부+미혼형제자매","","39",
"평택시","남자","45~49세","1세대가구-부부+기타 친인척","","X",
"평택시","남자","45~49세","1세대가구-가구주+미혼형제자매","","143",
"평택시","남자","45~49세","1세대가구-가구주+기타 친인척","","18",
"평택시","남자","45~49세","1세대가구-기타","","186",
"평택시","남자","45~49세","2세대가구-계","","15022",
"평택시","남자","45~49세","2세대가구-부부+미혼자녀","","11697",
"평택시","남자","45~49세","2세대가구-부+미혼자녀","","1051",
"평택시","남자","45~49세","2세대가구-모+미혼자녀","","656",
"평택시","남자","45~49세","2세대가구-부부+양친","","24",
"평택시","남자","45~49세","2세대가구-부부+한부모","","91",
"평택시","남자","45~49세","2세대가구-부부+미혼자녀+부부미혼형제자매","","161",
"평택시","남자","45~49세","2세대가구-조부모+미혼손자녀","","X",
"평택시","남자","45~49세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"평택시","남자","45~49세","2세대가구-기타","","1341",
"평택시","남자","45~49세","3세대가구-계","","1657",
"평택시","남자","45~49세","3세대가구-부부+미혼자녀+양친","","157",
"평택시","남자","45~49세","3세대가구-부부+미혼자녀+부친","","147",
"평택시","남자","45~49세","3세대가구-부부+미혼자녀+모친","","689",
"평택시","남자","45~49세","3세대가구-기타","","664",
"평택시","남자","45~49세","4세대이상 가구","","X",
"평택시","남자","45~49세","1인가구","","3928",
"평택시","남자","45~49세","비친족가구","","744",
"평택시","남자","50~54세","일반가구원","","21280",
"평택시","남자","50~54세","1세대가구-계","","2768",
"평택시","남자","50~54세","1세대가구-부부","","2380",
"평택시","남자","50~54세","1세대가구-부부+미혼형제자매","","34",
"평택시","남자","50~54세","1세대가구-부부+기타 친인척","","X",
"평택시","남자","50~54세","1세대가구-가구주+미혼형제자매","","109",
"평택시","남자","50~54세","1세대가구-가구주+기타 친인척","","14",
"평택시","남자","50~54세","1세대가구-기타","","228",
"평택시","남자","50~54세","2세대가구-계","","12953",
"평택시","남자","50~54세","2세대가구-부부+미혼자녀","","9833",
"평택시","남자","50~54세","2세대가구-부+미혼자녀","","1144",
"평택시","남자","50~54세","2세대가구-모+미혼자녀","","352",
"평택시","남자","50~54세","2세대가구-부부+양친","","32",
"평택시","남자","50~54세","2세대가구-부부+한부모","","166",
"평택시","남자","50~54세","2세대가구-부부+미혼자녀+부부미혼형제자매","","110",
"평택시","남자","50~54세","2세대가구-조부모+미혼손자녀","","X",
"평택시","남자","50~54세","2세대가구-조부 또는 조모+미혼손자녀","","X",
"평택시","남자","50~54세","2세대가구-기타","","1313",
"평택시","남자","50~54세","3세대가구-계","","1437",
"평택시","남자","50~54세","3세대가구-부부+미혼자녀+양친","","112",
